# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Wed, 03 Mar 2021, 16:10:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120042.20-295609.3           674    125.069695    403.234460    264.911932           122           129           401           405           257           269            67  -3.95204e-05   1.21275e-04      0.002295      0.000000             0   4.81976e-05     12.000000      3.541939      4.213426      2.080571     83.823374      0.000000      0.000000      0.000000     -1.000000      0.288721      0.146576      0.510601   3.94514e-04    180.175852    -29.935923   9.57947e+08
    SoFiA J120021.67-295617.0           675    220.393495    400.590715    263.975119           218           223           399           403           259           269            92  -9.54932e-05   1.66058e-04      0.001377      0.000000             0   5.57443e-05      5.368872      1.923509      2.464535      1.770335     76.586684      0.000000      0.000000      0.000000     -1.000000      0.156329      0.195097      0.393207   5.34681e-04    180.090298    -29.938065   9.57919e+08
    SoFiA J115959.05-295943.0           676    325.393883    327.074125    266.493505           323           328           325           329           265           269            31  -5.20623e-05   1.69245e-04      0.001232      0.000000             0   4.97309e-05      3.298540      1.048697      2.114067      1.918666    -17.948267      2.213253      0.000000    -33.210433     -1.000000      0.228039      0.195450      0.150113   2.76890e-04    179.996054    -29.995276   9.57995e+08
    SoFiA J120040.26-300347.0           677    134.329058    239.779697    262.295703           130           137           236           245           258           269           170  -7.15051e-05   1.44920e-04      0.004485      0.000000             0   4.85087e-05      6.971755      5.209454      4.976919      2.689614    -14.345575      0.000000      0.000000      0.000000     -1.000000      0.136367      0.191122      0.194343   6.32477e-04    180.167756    -30.063065   9.57869e+08
    SoFiA J115947.10-300633.7           678    380.801010    180.372733    266.320087           379           383           178           183           265           269            32  -4.08805e-05   1.57001e-04      0.001487      0.000000             0   4.71815e-05      2.293198      1.436277      3.798727      1.417544    -43.652977      6.852179   5.96046e-08    -39.928925     -1.000000      0.188085      0.178949      0.135999   2.66899e-04    179.946233    -30.109366   9.57990e+08
    SoFiA J120004.41-301237.4           679    300.569559     50.509242    263.935703           298           303            49            53           262           269            35  -3.75825e-05   1.30103e-04      0.001702      0.000000             0   4.59318e-05      1.680364      1.050227      3.039529      1.995471    -59.011835      1.528037      0.000000    -48.200139     -1.000000      0.209374      0.168875      0.296178   2.71736e-04    180.018388    -30.210381   9.57918e+08
    SoFiA J115938.30-295355.9           680    421.762942    450.978075    265.926778           420           424           448           455           264           268            56  -6.53157e-05   8.51911e-05   4.78049e-04      0.000000             0   4.95402e-05      3.789804      0.929294      3.836727      1.414150    -27.839120      0.000000      0.000000      0.000000     -1.000000      0.317305      0.467544      0.324724   3.70725e-04    179.909597    -29.898875   9.57978e+08
    SoFiA J115926.45-295431.5           681    476.808687    438.211425    265.861460           473           480           436           441           263           268            50  -7.24510e-05   1.45131e-04      0.001986      0.000000             0   5.37127e-05      4.472005      2.658758      5.301218      1.684963     57.652402      0.000000      0.000000      0.000000     -1.000000      0.302124      0.211830      0.187998   3.79806e-04    179.860196    -29.908762   9.57976e+08
    SoFiA J120107.44-295603.0           682      7.919255    405.249019    263.043054             6            10           402           408           259           268           102  -1.10060e-04   1.06547e-04      0.001622      0.000000             0   4.23057e-05      6.566739      3.718126      3.115418      1.193009    -13.118952      0.000000      0.000000      0.000000     -1.000000      0.116856      0.186371      0.317645   4.27267e-04    180.280993    -29.934174   9.57891e+08
    SoFiA J115942.79-300121.6           683    400.846238    291.827969    264.317327           399           403           290           295           261           268            60  -1.09489e-04   1.20929e-04      0.001313      0.000000             0   5.43310e-05      5.666162      4.621932      4.226065      1.633955     45.961649      0.000000      0.000000      0.000000     -1.000000      0.230788      0.235909      0.316961   4.20846e-04    179.928274    -30.022670   9.57930e+08
    SoFiA J115904.15-301245.8           684    579.562281     47.223269    263.374602           576           582            46            51           261           268            40  -3.85105e-05   1.36831e-04      0.001861      0.000000             0   5.25208e-05      7.000000      4.063961      3.260185      1.452294     50.707841      0.000000      0.000000      0.000000     -1.000000      0.200395      0.181947      0.283121   3.32171e-04    179.767284    -30.212734   9.57901e+08
    SoFiA J115922.42-295245.0           685    495.554777    476.222702    264.913540           493           497           473           481           263           267            56  -7.67289e-05   1.03644e-04   6.58984e-04      0.000000             0   4.58049e-05      3.713937      3.446210      3.886085      1.085068     10.356869      0.000000      0.000000      0.000000     -1.000000      0.144617      0.316576      0.226132   3.42773e-04    179.843422    -29.879178   9.57947e+08
    SoFiA J120033.32-300116.6           686    166.442553    293.531416    265.421358           164           168           291           297           263           267            50  -1.07222e-04   1.24618e-04      0.001639      0.000000             0   4.69141e-05      1.643522      1.027201      3.909629      1.850970     18.722086      0.000000      0.000000      0.000000     -1.000000      0.148201      0.238706      0.147182   3.31733e-04    180.138838    -30.021292   9.57963e+08
    SoFiA J120041.94-300426.3           687    126.590251    225.745521    261.863444           122           132           223           228           258           267           105  -1.23584e-04   1.25760e-04      0.002343      0.000000             0   4.69965e-05      8.876087      8.242312      6.735619      2.537779    -82.571710      0.000000      0.000000      0.000000     -1.000000      0.330538      0.132771      0.312134   4.81571e-04    180.174730    -30.073972   9.57856e+08
    SoFiA J115912.72-300638.9           688    540.112461    178.339006    259.769276           536           543           176           181           255           267           132  -1.06983e-04   1.61327e-04      0.002800      0.000000             0   5.31948e-05      8.957123      7.409496      2.798850      2.272551    -66.748468      0.000000      0.000000      0.000000     -1.000000      0.171383      0.136968      0.347017   6.11162e-04    179.802994    -30.110812   9.57793e+08
    SoFiA J120046.54-300740.0           689    105.370306    156.523595    260.549774           101           108           155           159           255           267           119  -1.00393e-04   1.86121e-04      0.003529      0.000000             0   4.93237e-05     10.666676      2.100533      3.702664      1.990004     82.324198      1.282620      0.000000    -35.269381    135.000000      0.156924      0.105415      0.269990   5.38059e-04    180.193908    -30.127784   9.57816e+08
    SoFiA J115957.09-300923.4           690    334.490846    119.800066    263.418838           332           338           117           122           259           267           111  -1.44143e-04   9.66642e-05      0.001651      0.000000             0   4.43285e-05      7.122832      3.524288      3.563282      2.790073     67.973828      0.000000      0.000000      0.000000     -1.000000      0.192222      0.172875      0.288085   4.67030e-04    179.987865    -30.156488   9.57903e+08
    SoFiA J120002.57-300944.9           691    309.111456    112.119543    264.063097           304           311           109           115           260           267            75  -8.67283e-05   1.54678e-04      0.002422      0.000000             0   5.05193e-05      5.038738      3.917337      3.760244      2.509344     60.954247      3.858378      0.978932    -77.813465     -1.000000      0.193896      0.181470      0.175551   4.37510e-04    180.010695    -30.162462   9.57922e+08
    SoFiA J120033.48-300950.6           692    165.950718    109.993661    261.707263           162           170           107           114           258           267           129  -1.26725e-04   1.11495e-04      0.002253      0.000000             0   4.38008e-05      8.350522      1.194531      3.351536      2.423919     79.802368      0.000000      0.000000      0.000000     -1.000000      0.180165      0.143730      0.333180   4.97481e-04    180.139481    -30.164043   9.57851e+08
    SoFiA J120105.87-301000.9           693     15.907869    106.013247    261.497854            14            19           103           109           256           267           141  -7.64428e-05   1.33699e-04      0.004076      0.000000             0   4.29969e-05      9.748864      5.708504      4.175477      1.694483     35.383991      5.059617      1.081842     34.300435     -1.000000      0.117277      0.145246      0.258761   5.10560e-04    180.274467    -30.166928   9.57845e+08
    SoFiA J115946.40-294559.1           694    384.263491    621.300033    263.744861           382           386           619           623           261           266            54  -1.39365e-04   1.57120e-04      0.001801      0.000000             0   4.50074e-05      4.920905      3.865192      2.654629      1.643700     26.700932      2.495802      1.472214     -1.384458    338.124778      0.155135      0.144538      0.170718   3.30735e-04    179.943316    -29.766420   9.57912e+08
    SoFiA J115946.81-295225.9           695    382.258041    483.171466    262.456762           380           385           480           486           260           266            61  -6.70849e-05   1.18537e-04      0.001454      0.000000             0   4.82059e-05      4.039408      3.076805      4.873762      1.429209    -47.714540      0.000000      0.000000      0.000000     -1.000000      0.245416      0.237391      0.221211   3.76500e-04    179.945054    -29.873855   9.57874e+08
    SoFiA J115907.16-295731.7           696    566.238637    373.743190    259.345380           563           569           372           377           250           266           137  -1.18787e-04   1.40881e-04      0.003142      0.000000             0   4.55647e-05     12.474274      1.942654      2.460688      1.757851    -54.799736      0.000000      0.000000      0.000000    333.172726      0.113888      0.111250      0.371102   5.33321e-04    179.779842    -29.958794   9.57780e+08
    SoFiA J115923.78-300053.0           697    489.020803    301.970743    261.294803           487           492           300           304           259           266            30  -4.40144e-05   9.86772e-05   6.01753e-04      0.000000             0   4.49437e-05      7.000000      3.042542      3.169621      2.175383    -78.478442      0.000000      0.000000      0.000000     -1.000000      0.431508      0.289438      0.495508   2.46167e-04    179.849078    -30.014714   9.57839e+08
    SoFiA J120039.84-300150.0           698    136.226682    281.594274    258.827507           133           140           280           284           252           266           125  -1.38353e-04   1.41977e-04      0.002637      0.000000             0   4.84294e-05     12.607074      6.380444      3.552747      2.045274     89.796522      0.000000      0.000000      0.000000     -1.000000      0.130191      0.105778      0.373776   5.41457e-04    180.165996    -30.030545   9.57765e+08
    SoFiA J115858.63-300424.8           699    605.485976    226.125126    263.020318           602           608           222           229           260           266            72  -5.26141e-05   1.02707e-04      0.001776      0.000000             0   4.33415e-05      3.439707      1.413636      5.114041      1.949942    -37.818645      0.000000      0.000000      0.000000     -1.000000      0.221398      0.269881      0.157358   3.67765e-04    179.744312    -30.073545   9.57891e+08
    SoFiA J115916.21-300952.4           700    523.833525    109.268170    264.015256           521           527           106           112           259           266           123  -9.88506e-05   1.21068e-04      0.001679      0.000000             0   5.67448e-05      3.967644      3.307434      3.543742      2.473718     17.085375      0.000000      0.000000      0.000000     -1.000000      0.204580      0.239079      0.226473   6.29331e-04    179.817532    -30.164555   9.57920e+08
    SoFiA J120027.62-294955.8           701    192.622465    536.707914    258.007128           188           196           533           541           250           265           181  -1.86831e-04   1.60463e-04      0.003359      0.000000             0   4.83851e-05     15.000000     15.000000      3.659932      2.374263     23.185224      0.000000      0.000000      0.000000     -1.000000      0.132578      0.147809      0.453284   6.50955e-04    180.115102    -29.832177   9.57740e+08
    SoFiA J115942.72-294955.5           702    401.298341    536.867315    262.949023           397           403           535           539           261           265            24  -1.34335e-04   1.53307e-04   1.90540e-05      0.000000             0   5.57653e-05      3.286441      3.147899      2.828359      2.508083     88.102489      0.000000      0.000000      0.000000     -1.000000      0.525330      0.303838      0.366994   2.73193e-04    179.928006    -29.832083   9.57888e+08
    SoFiA J120058.89-295007.6           703     47.318488    532.271993    261.889418            45            50           529           536           258           265           108  -1.70021e-04   1.71435e-04      0.002686      0.000000             0   5.14598e-05      7.000000      3.830893      3.955720      2.031931    -35.214049      4.822237      0.000000    -44.218719     -1.000000      0.139625      0.205201      0.224421   5.34786e-04    180.245388    -29.835449   9.57857e+08
    SoFiA J115925.20-295943.5           704    482.442623    326.793561    251.840612           480           486           323           332           245           265           150  -1.03417e-04   1.57092e-04      0.004411      0.000000             0   5.26582e-05     15.389220      8.175372      3.371770      2.017840     -8.060747      0.976795      0.000000     64.995736     -1.000000      0.086645      0.146055      0.392332   6.44929e-04    179.855015    -29.995414   9.57555e+08
    SoFiA J115912.90-300210.2           705    539.422150    274.314309    262.794576           536           542           271           277           261           265            42  -5.68737e-05   1.16211e-04      0.001264      0.000000             0   4.81623e-05      3.868693      3.542933      4.960719      1.515508    -46.570668      0.000000      0.000000      0.000000     -1.000000      0.273427      0.296627      0.197709   3.12127e-04    179.803763    -30.036166   9.57884e+08
    SoFiA J120018.20-300219.7           706    236.579728    271.089303    258.650587           233           239           269           273           252           265           138  -1.70768e-04   1.82582e-04      0.004141      0.000000             0   5.64692e-05     12.182464      7.140755      2.819723      1.619093     79.053997      0.000000      0.000000      0.000000     -1.000000      0.149194      0.085952      0.337985   6.63363e-04    180.075848    -30.038798   9.57760e+08
    SoFiA J115856.47-300356.8           707    615.537269    236.076072    262.692379           614           618           234           238           259           265            72  -5.66259e-05   1.48851e-04      0.002057      0.000000             0   4.84560e-05      3.802934      3.138850      2.826762      1.318690    -52.209990      1.763777      0.609225    -32.327461     -1.000000      0.164422      0.145242      0.215033   4.11163e-04    179.735299    -30.065787   9.57881e+08
    SoFiA J120048.69-300442.1           708     95.270050    220.064167    262.899448            94            98           217           222           261           265            38  -1.05842e-04   1.35301e-04   6.44662e-04      0.000000             0   4.86457e-05      3.052622      1.027653      1.879012      1.457764    -21.060243      0.000000      0.000000      0.000000     -1.000000      0.177345      0.238799      0.214452   2.99872e-04    180.202889    -30.078350   9.57887e+08
    SoFiA J115949.39-300730.3           709    370.156083    160.157987    259.482594           368           372           158           163           253           265            73  -8.70127e-05   1.40179e-04      0.001692      0.000000             0   5.35643e-05      9.709236      8.478603      3.130458      1.724842     30.731699      0.000000      0.000000      0.000000     -1.000000      0.141490      0.190940      0.410521   4.57653e-04    179.955797    -30.125092   9.57784e+08
    SoFiA J115910.15-300849.4           710    551.919703    131.716671    262.360257           548           555           129           134           261           265            63  -5.78630e-05   1.01862e-04      0.001912      0.000000             0   4.41731e-05      2.985158      2.180104      3.846351      2.178841     88.406368      0.000000      0.000000      0.000000     -1.000000      0.283760      0.173264      0.142220   3.50613e-04    179.792302    -30.147058   9.57871e+08
    SoFiA J120041.28-301138.2           711    129.859996     71.486673    264.070985           128           132            68            74           261           265            45  -8.51459e-05   1.04823e-04   3.40141e-04      0.000000             0   4.53179e-05      1.508337      1.317710      3.756708      1.491108    -20.562008      0.000000      0.000000      0.000000     -1.000000      0.260449      0.341224      0.230408   3.04002e-04    180.172000    -30.193955   9.57922e+08
    SoFiA J115936.61-294638.8           712    429.759612    607.083763    259.537166           427           432           605           610           254           264           112  -9.09947e-05   1.32422e-04      0.001485      0.000000             0   4.75956e-05      6.612751      1.384013      3.274082      1.427018    -49.691880      0.000000      0.000000      0.000000     -1.000000      0.141281      0.128590      0.293107   5.03704e-04    179.902541    -29.777454   9.57786e+08
    SoFiA J120047.18-294925.2           713    101.747291    547.537413    256.434627            99           105           545           549           251           264            87  -6.01626e-05   1.17821e-04      0.001833      0.000000             0   4.92155e-05     10.888679      7.710465      3.494232      1.158291     67.857840      0.000000      0.000000      0.000000     -1.000000      0.246582      0.145230      0.546592   4.59052e-04    180.196563    -29.823658   9.57693e+08
    SoFiA J115916.55-295207.3           714    522.847068    489.657287    260.030695           522           526           488           493           252           264            38  -4.74697e-05   1.26213e-04      0.001509      0.000000             0   4.73453e-05      4.929492      1.629795      2.946081      1.557053    -32.949895      2.144342      0.000000    -52.190139     -1.000000      0.199485      0.218431      0.577625   2.91856e-04    179.818960    -29.868698   9.57801e+08
    SoFiA J115928.76-300310.0           715    465.861048    253.053455    260.263911           462           469           250           258           256           264            94  -1.48966e-04   1.48501e-04      0.001589      0.000000             0   5.18098e-05      3.252245      1.640258      6.033686      1.897544     36.470505      0.000000      0.000000      0.000000     -1.000000      0.194654      0.247791      0.223647   5.02314e-04    179.869831    -30.052783   9.57808e+08
    SoFiA J120027.19-300723.8           716    195.027004    162.441851    261.074738           193           198           159           165           257           264           103  -1.43640e-04   1.50053e-04      0.001990      0.000000             0   4.55658e-05      7.000000      7.000000      2.600359      2.349654     25.613903      0.000000      0.000000      0.000000     -1.000000      0.136621      0.157222      0.293847   4.62442e-04    180.113277    -30.123275   9.57832e+08
    SoFiA J115856.22-300933.4           717    616.442902    115.857226    261.726171           615           620           114           118           259           264            43  -1.04179e-04   1.68312e-04   9.82581e-04      0.000000             0   4.58733e-05      5.000000      4.536349      2.245414      1.728131     73.236992      0.000000      0.000000      0.000000     -1.000000      0.220674      0.172432      0.248083   3.00812e-04    179.734234    -30.159289   9.57852e+08
    SoFiA J115925.61-294530.6           718    480.917595    631.398017    260.606457           479           483           629           633           259           263            31  -2.63529e-05   1.54391e-04      0.001835      0.000000             0   4.92976e-05      4.000000      2.577783      2.634087      1.604845     79.062512      3.010064      1.009665    -86.989557     -1.000000      0.158507      0.130977      0.161157   2.74478e-04    179.856725    -29.758501   9.57818e+08
    SoFiA J115932.18-294639.9           719    450.368687    606.692974    256.680785           448           454           605           610           251           263           150  -1.82811e-04   1.58715e-04      0.003076      0.000000             0   4.81036e-05     11.210377      4.364023      2.728022      2.008193     74.253540      5.410728      0.000000     61.110384     -1.000000      0.136555      0.125438      0.306890   5.89146e-04    179.884073    -29.777743   9.57700e+08
    SoFiA J120106.12-294742.4           720     13.605361    584.062182    258.099879            10            17           581           586           252           263            72  -1.60749e-04   1.25395e-04      0.001104      0.000000             0   5.75403e-05     10.254580      0.931084      3.617177      1.502859    -72.388861      3.361262      0.000000    -56.081327     -1.000000      0.288297      0.244555      0.494268   4.88246e-04    180.275505    -29.795108   9.57743e+08
    SoFiA J115929.62-295615.4           721    462.038196    401.125624    261.274841           461           465           399           403           259           263            20  -3.96937e-05   1.05990e-04   3.08264e-04      0.000000             0   6.26782e-05      3.974255      1.066537      1.911695      0.780617     10.227596      0.000000      0.000000      0.000000     -1.000000      0.352783      0.538776      0.697139   2.80305e-04    179.873413    -29.937619   9.57838e+08
    SoFiA J120013.50-295704.9           722    258.318806    383.524590    259.115609           254           260           381           385           256           263            56  -8.49284e-05   1.67581e-04      0.002483      0.000000             0   4.85507e-05      4.493630      3.104692      3.084019      2.112012    -68.506482      4.473588          -nan    -48.729933     -1.000000      0.180960      0.132272      0.147747   3.63320e-04    180.056266    -29.951358   9.57773e+08
    SoFiA J115854.19-295850.9           723    626.387113    345.325907    257.484902           624           628           343           347           255           263            36  -1.08571e-04   1.19569e-04   9.51050e-04      0.000000             0   4.77718e-05      4.670479      3.758511      2.025794      1.654219    -41.162423      0.000000      0.000000      0.000000     -1.000000      0.202918      0.196154      0.262361   2.86631e-04    179.725784    -29.980796   9.57725e+08
    SoFiA J120101.02-300109.4           724     37.935489    295.892080    258.200849            36            41           293           298           254           263            60  -1.66383e-04   1.57742e-04      0.002459      0.000000             0   4.48116e-05      7.018513      1.848480      2.582003      1.591421    -88.371784      4.513988      0.172030     73.791474     78.690068      0.124414      0.088249      0.228802   3.47109e-04    180.254271    -30.019284   9.57746e+08
    SoFiA J120000.09-300506.2           725    320.560910    211.648880    260.747576           319           323           210           214           258           263            44  -6.36893e-05   1.31875e-04      0.001184      0.000000             0   3.63130e-05      4.543412      1.177846      1.809976      1.654985     10.157758      1.111676      0.789960     29.370483     42.368957      0.119033      0.137740      0.184478   2.40873e-04    180.000395    -30.085051   9.57822e+08
    SoFiA J115935.58-300511.2           726    434.191267    209.795285    256.867793           432           436           207           213           251           263           165  -8.02889e-05   1.37815e-04      0.003942      0.000000             0   4.82623e-05     11.410992      9.175026      2.129177      1.833702     -1.786017      1.768842      0.914421     61.780462     -1.000000      0.103387      0.120459      0.292666   6.19940e-04    179.898254    -30.086454   9.57706e+08
    SoFiA J120013.74-301305.8           727    257.387006     40.349901    259.658721           256           260            38            43           257           263            31  -7.49213e-05   7.51014e-05   4.51042e-04      0.000000             0   5.56571e-05      5.251024      3.132873      2.689264      0.891860    -36.211225      0.000000      0.000000      0.000000     -1.000000      0.392300      0.393052      0.640924   3.09886e-04    180.057257    -30.218272   9.57790e+08
    SoFiA J115904.46-294530.5           728    579.299505    631.264788    258.835943           577           582           629           633           258           262            39  -6.20761e-05   9.44222e-05      0.001528      0.000000             0   6.26792e-05      1.706544      0.970059      2.574318      2.170482     84.359337      0.000000      0.000000      0.000000     -1.000000      0.275711      0.203608      0.264952   3.91432e-04    179.768582    -29.758479   9.57765e+08
    SoFiA J120036.05-294638.5           729    153.391387    607.134755    257.598150           151           156           604           612           252           262           101  -1.02660e-04   1.27251e-04      0.001561      0.000000             0   5.28313e-05     10.000000      0.811450      3.265983      2.222668     49.834397      0.000000      0.000000      0.000000     -1.000000      0.165401      0.193657      0.440544   5.30948e-04    180.150194    -29.777365   9.57728e+08
    SoFiA J120045.96-294727.3           730    107.342881    589.648024    255.742125           105           110           586           594           251           262           149  -1.23554e-04   1.13563e-04      0.003186      0.000000             0   5.23762e-05     10.220760      6.776169      3.715368      1.761680    -18.178725      0.000000      0.000000      0.000000     -1.000000      0.148823      0.200702      0.356052   6.39333e-04    180.191484    -29.790912   9.57672e+08
    SoFiA J120045.39-295008.4           731    110.072812    532.112332    259.730277           108           112           530           534           258           262            52  -3.89438e-05   1.53297e-04      0.001884      0.000000             0   5.38818e-05      4.000000      4.000000      2.620793      1.756134     57.210203      0.000000      0.000000      0.000000     -1.000000      0.163131      0.165771      0.249917   3.88548e-04    180.189122    -29.835666   9.57792e+08
    SoFiA J120003.54-295443.5           732    304.563047    434.040694    260.353339           303           307           432           437           257           262            49  -7.42994e-05   1.43149e-04   6.58624e-04      0.000000             0   4.38805e-05      2.379925      1.853292      2.651349      1.377050     -6.425021      0.000000      0.000000      0.000000     -1.000000      0.175790      0.251044      0.192332   3.07163e-04    180.014749    -29.912079   9.57811e+08
    SoFiA J120012.56-295621.9           733    262.677963    398.890434    255.814004           261           265           397           401           252           262            59  -7.52536e-05   1.29662e-04      0.001574      0.000000             0   4.57348e-05      9.207337      3.706603      2.302960      1.760889    -49.022565      0.000000      0.000000      0.000000     -1.000000      0.140585      0.130046      0.362841   3.51296e-04    180.052347    -29.939408   9.57674e+08
    SoFiA J115957.46-300243.7           734    332.773233    262.537378    255.848812           331           335           261           265           250           262            67  -1.03368e-04   1.75094e-04      0.003144      0.000000             0   5.55729e-05     11.262741      4.951973      2.396099      1.510101     33.989445      3.108025   2.98023e-08      8.390769     -1.000000      0.099715      0.115399      0.336214   4.54884e-04    179.989422    -30.045471   9.57675e+08
    SoFiA J120008.24-300812.4           735    282.843196    145.146648    256.953168           280           285           143           147           254           262            73  -1.18413e-04   1.25258e-04      0.002083      0.000000             0   4.58507e-05      4.587243      3.138411      2.334836      1.685066     43.958019      2.332125      0.000000     82.775143     -1.000000      0.162506      0.151935      0.226502   3.91749e-04    180.034316    -30.136771   9.57709e+08
    SoFiA J115944.54-301353.5           736    392.547924     23.312941    254.385228           390           395            21            26           246           262            81  -9.15688e-05   1.20880e-04      0.002222      0.000000             0   4.65357e-05     12.848206      4.035140      3.849293      0.969620    -29.650094      4.855391      0.944636    -29.541271     -1.000000      0.132222      0.186186      0.401080   4.18821e-04    179.935592    -30.231519   9.57632e+08
    SoFiA J115932.99-301404.8           737    446.017169     19.241460    258.107096           444           449            17            21           254           262            78  -1.21435e-04   1.07625e-04      0.001525      0.000000             0   5.44105e-05      8.000000      5.055011      1.964869      1.477874    -55.259045      0.000000      0.000000      0.000000     -1.000000      0.146285      0.164897      0.381294   4.80540e-04    179.887455    -30.234654   9.57743e+08
    SoFiA J115945.86-294635.4           738    386.759524    608.337847    255.148522           385           389           606           610           252           261            79  -1.40148e-04   1.28412e-04      0.001651      0.000000             0   4.86123e-05      7.740224      2.597666      2.879413      1.924072     60.965529      0.000000      0.000000      0.000000     -1.000000      0.164856      0.135118      0.333091   4.32075e-04    179.941074    -29.776501   9.57654e+08
    SoFiA J115942.35-294730.0           739    403.060732    588.822912    256.493165           401           405           587           591           253           261            88  -1.09327e-04   1.32773e-04      0.002740      0.000000             0   5.09821e-05      8.000000      7.737586      2.671209      1.720664    -84.099479      0.000000      0.000000      0.000000     -1.000000      0.156268      0.125901      0.351140   4.78254e-04    179.926455    -29.791672   9.57695e+08
    SoFiA J115854.03-294737.6           740    627.700725    585.769766    256.874130           625           630           583           590           253           261            59  -5.94624e-05   9.13208e-05      0.001510      0.000000             0   4.89076e-05      8.000000      7.320257      3.925609      1.851599    -20.335216      0.000000      0.000000      0.000000     -1.000000      0.156146      0.251372      0.403439   3.75666e-04    179.725120    -29.793781   9.57706e+08
    SoFiA J120032.18-294902.9           741    171.409793    555.581739    255.708305           167           178           551           561           250           261           172  -1.36201e-04   1.89519e-04      0.003937      0.000000             0   5.08370e-05      6.598870      3.630245      7.814232      1.989385     44.059375      0.000000      0.000000      0.000000     -1.000000      0.213877      0.241756      0.171642   6.66720e-04    180.134101    -29.817479   9.57671e+08
    SoFiA J115940.49-295241.1           742    411.630671    477.723265    256.424175           408           414           476           480           253           261            96  -1.24522e-04   1.60150e-04      0.002309      0.000000             0   5.00555e-05      7.227810      3.899699      3.118348      1.891049    -73.695663      0.000000      0.000000      0.000000     -1.000000      0.167809      0.115448      0.217398   4.90442e-04    179.918704    -29.878079   9.57693e+08
    SoFiA J120058.19-295249.3           743     50.700619    474.550629    258.176229            48            55           473           477           254           261            51  -5.56639e-05   1.79914e-04      0.002440      0.000000             0   5.84113e-05      5.017395      3.787602      4.804016      1.461281    -72.295478      3.575079      0.000000    -72.058998     -1.000000      0.335987      0.163965      0.237504   4.17140e-04    180.242465    -29.880349   9.57745e+08
    SoFiA J120054.82-295306.8           744     66.396752    468.335376    258.864346            65            69           466           471           254           261            77  -1.20883e-04   1.44351e-04      0.002317      0.000000             0   4.38813e-05      6.425965      3.480298      2.422210      1.632959     26.834637      1.548078   1.49012e-08     30.835374     -1.000000      0.104821      0.132619      0.204089   3.85057e-04    180.228396    -29.885208   9.57766e+08
    SoFiA J120101.14-295320.8           745     37.048110    463.262582    258.233296            35            39           460           466           257           261            35  -7.57732e-05   1.49938e-04      0.001857      0.000000             0   5.35770e-05      2.632205      1.429518      4.400512      1.407571     37.011862      4.103156      0.463979     26.929504     -1.000000      0.188562      0.232380      0.113840   3.16966e-04    180.254734    -29.889106   9.57747e+08
    SoFiA J120024.14-295615.6           746    208.949952    401.103952    253.620946           205           212           399           407           247           261           199  -1.24963e-04   1.55073e-04      0.004008      0.000000             0   4.78648e-05     13.410788      7.168863      2.500546      1.890449    -77.502172      1.494686      0.139095     84.040223      0.000000      0.121453      0.086203      0.293700   6.75216e-04    180.100569    -29.937659   9.57609e+08
    SoFiA J120018.35-295727.2           747    235.819802    375.556831    258.686443           234           238           374           379           257           261            47  -3.76059e-05   1.88117e-04      0.002966      0.000000             0   5.52643e-05      3.752996      3.314875      2.607490      2.301143      5.469337      2.794947      0.586632    -34.075054    315.000000      0.143166      0.145395      0.125889   3.78873e-04    180.076468    -29.957545   9.57761e+08
    SoFiA J115938.54-295829.7           748    420.585299    353.196216    259.461427           417           425           352           356           257           261            55  -5.89573e-05   1.11390e-04      0.001508      0.000000             0   5.21001e-05      2.438130      1.290124      4.569589      1.698443    -87.641883      0.000000      0.000000      0.000000     -1.000000      0.345630      0.173332      0.172480   3.86385e-04    179.910585    -29.974928   9.57784e+08
    SoFiA J115907.81-300207.5           749    563.047981    275.221347    259.385559           558           566           273           277           257           261            77  -1.05966e-04   1.51202e-04      0.001969      0.000000             0   5.31476e-05      2.860124      2.187492      4.837731      1.552457     80.172563      2.459790   2.98023e-08    -50.720390     -1.000000      0.310304      0.133750      0.142424   4.66369e-04    179.782538    -30.035427   9.57782e+08
    SoFiA J120014.09-300359.4           750    255.670325    235.492051    257.945423           253           257           233           238           257           261            57  -7.33499e-05   9.26588e-05   3.26427e-04      0.000000             0   4.50942e-05      2.799077      2.431601      2.740540      1.739229     26.413491      0.000000      0.000000      0.000000     -1.000000      0.265746      0.346312      0.287632   3.40454e-04    180.058712    -30.066493   9.57738e+08
