# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120041.24-295419.8           843    129.489293    442.352047    237.268453           127           133           440           446           232           245           175  -1.61892e-04   1.53798e-04      0.003477      0.000000             0   5.65724e-05     12.908639     12.567899      2.261366      2.011375      7.186249      0.000000      0.000000      0.000000     -1.000000      0.128988      0.119636      0.367083   7.48383e-04    180.171833    -29.905503   9.57118e+08
    SoFiA J115905.00-295451.2           844    576.372605    431.013531    241.174261           573           578           429           433           239           245            26  -2.41273e-05   1.62226e-04      0.001619      0.000000             0   6.70301e-05      2.481228      1.515612      3.551524      1.824734    -58.430602      0.000000      0.000000      0.000000     -1.000000      0.290931      0.206807      0.257299   3.41788e-04    179.770847    -29.914235   9.57235e+08
    SoFiA J120021.05-295936.3           845    223.311613    329.411411    241.314662           221           227           326           332           239           245            59  -1.58311e-04   1.30742e-04      0.001104      0.000000             0   5.49328e-05      4.827576      4.408177      3.330903      1.338573     26.912083      0.000000      0.000000      0.000000     -1.000000      0.162297      0.255778      0.263904   4.21947e-04    180.087728    -29.993429   9.57239e+08
    SoFiA J120010.97-300409.3           846    270.148694    231.951249    243.178774           268           273           230           234           241           245            38  -9.60894e-05   1.49505e-04   9.00062e-04      0.000000             0   5.76506e-05      2.391905      1.700602      2.393252      1.654168     67.317545      0.000000      0.000000      0.000000     -1.000000      0.294271      0.239377      0.184014   3.55382e-04    180.045702    -30.069252   9.57295e+08
    SoFiA J115851.51-300431.9           847    638.528176    223.507005    243.357411           636           640           222           226           241           245            36  -6.82799e-05   1.04315e-04      0.001034      0.000000             0   5.52734e-05      3.592050      3.018825      2.091273      1.255074     59.171679      0.000000      0.000000      0.000000     -1.000000      0.206240      0.172846      0.268277   3.31640e-04    179.714609    -30.075520   9.57301e+08
    SoFiA J120026.89-300702.0           848    196.404620    170.215183    241.751045           195           199           169           173           239           245            54  -9.73257e-05   1.46799e-04      0.001213      0.000000             0   6.40806e-05      3.690957      1.179599      2.720195      1.731265     67.763443      2.842015      0.000000    -81.290202     -1.000000      0.192200      0.172557      0.282239   4.70894e-04    180.112032    -30.117230   9.57253e+08
    SoFiA J115936.58-301338.9           849    429.398524     28.491813    240.696458           427           432            26            32           236           245           100  -1.55345e-04   1.32480e-04      0.003298      0.000000             0   4.76810e-05      9.000000      8.573478      3.438903      1.585472    -12.186282      5.114294      0.375281    -11.509098     -1.000000      0.090103      0.131233      0.251001   4.76810e-04    179.902423    -30.227471   9.57221e+08
    SoFiA J115858.14-294555.4           850    608.655858    622.323350    238.787780           606           612           620           624           233           244           123  -9.05675e-05   2.04452e-04      0.003481      0.000000             0   5.45978e-05     10.639846      9.113717      2.973298      2.162982    -84.915532      4.626065      2.077527    -84.076208    263.179998      0.124381      0.104990      0.304217   6.05519e-04    179.742262    -29.765385   9.57164e+08
    SoFiA J120035.71-294558.3           851    154.946100    621.491815    240.924147           153           157           619           623           239           244            42  -5.49127e-05   1.79331e-04      0.001609      0.000000             0   6.69091e-05      3.585173      3.250423      2.991477      1.061185     47.470654      0.000000      0.000000      0.000000     -1.000000      0.199509      0.197672      0.283707   4.33620e-04    180.148784    -29.766200   9.57228e+08
    SoFiA J120004.99-294642.7           852    297.786351    605.754686    240.315898           295           302           603           609           236           244           122  -1.67410e-04   1.77072e-04      0.002169      0.000000             0   5.37643e-05      6.666712      6.223220      3.781983      3.112558     53.572796      0.000000      0.000000      0.000000     -1.000000      0.167871      0.167022      0.264570   5.93846e-04    180.020802    -29.778522   9.57209e+08
    SoFiA J120039.17-294753.7           853    138.914778    580.252782    232.594433           133           144           577           585           226           244           199  -1.19330e-04   1.44731e-04      0.006607      0.000000             0   5.09817e-05     11.508789      4.958570      4.073618      2.803385    -71.782657      2.228547      0.000000     76.887819     -1.000000      0.171352      0.114854      0.341259   7.19185e-04    180.163200    -29.798258   9.56978e+08
    SoFiA J120046.66-294932.6           854    104.150111    544.874610    238.416918           102           107           542           547           235           244           127  -9.70130e-05   1.19235e-04      0.001876      0.000000             0   5.63124e-05      3.330118      1.890267      2.915514      2.454574     54.920810      0.000000      0.000000      0.000000     -1.000000      0.162989      0.169436      0.361432   6.34608e-04    180.194413    -29.825732   9.57153e+08
    SoFiA J120051.36-295209.5           855     82.394801    488.820547    240.201472            80            85           487           491           235           244            66  -1.61166e-04   1.17928e-04      0.001408      0.000000             0   5.87515e-05      7.199386      3.968521      2.115421      1.385498     82.168873      0.000000      0.000000      0.000000     -1.000000      0.173342      0.140158      0.420251   4.77299e-04    180.214011    -29.869299   9.57206e+08
    SoFiA J120009.14-295337.2           856    278.552877    457.721558    239.264771           275           280           455           463           234           244            96  -1.45579e-04   1.55424e-04      0.002677      0.000000             0   4.97713e-05      8.924096      7.113572      4.229768      1.796332     29.368022      3.991397      2.173356     -4.729773     -1.000000      0.139675      0.207406      0.316411   4.87657e-04    180.038081    -29.893655   9.57178e+08
    SoFiA J115906.91-295809.4           857    567.387413    360.244457    238.253196           566           571           357           362           234           244           117  -1.50805e-04   1.29616e-04      0.002767      0.000000             0   5.52990e-05      8.872800      6.652862      2.332016      1.938798    -40.314322      3.727513   2.98023e-08    -48.109080     -1.000000      0.151483      0.145450      0.273230   5.98150e-04    179.778787    -29.969292   9.57148e+08
    SoFiA J115912.01-295953.8           858    543.626600    323.031193    242.160879           541           546           320           326           240           244            40  -9.20957e-05   1.35341e-04      0.001869      0.000000             0   5.01293e-05      2.032776      1.181522      4.803217      2.094603    -20.923499      5.090798      0.146696     -8.273448     -1.000000      0.163219      0.279355      0.096075   3.17045e-04    179.800062    -29.998269   9.57265e+08
    SoFiA J120034.67-300310.0           859    160.241927    253.041747    238.806919           156           164           249           257           233           244           258  -1.23253e-04   1.80134e-04      0.004082      0.000000             0   5.55778e-05      8.626850      6.238086      4.958955      3.029850    -15.038600      6.998321      1.062062     -3.083284     -1.000000      0.145626      0.171471      0.224557   8.92711e-04    180.144454    -30.052778   9.57164e+08
    SoFiA J120031.39-300442.0           860    175.461442    220.208039    241.288887           172           177           218           223           240           244            49  -8.90788e-05   1.64294e-04      0.002236      0.000000             0   6.50476e-05      3.849469      0.577173      3.162204      1.941572    -64.874612      0.000000      0.000000      0.000000     -1.000000      0.245065      0.214509      0.238185   4.55333e-04    180.130812    -30.078329   9.57239e+08
    SoFiA J115920.63-300633.2           861    503.432909    180.443732    238.331754           499           507           177           183           232           244           118  -6.66668e-05   1.60594e-04      0.004925      0.000000             0   5.28419e-05      6.761497      1.817096      3.907051      2.698468     88.389392      3.312741      0.000000    -20.021317     -1.000000      0.175977      0.122237      0.226705   5.74010e-04    179.835976    -30.109220   9.57150e+08
    SoFiA J115941.41-300649.0           862    407.132848    174.903385    238.569262           404           411           172           178           232           244           118  -1.64055e-04   1.46206e-04      0.002146      0.000000             0   5.46701e-05      7.047474      4.610551      3.171568      2.405600     50.947788      0.000000      0.000000      0.000000     -1.000000      0.164372      0.152826      0.361022   5.93869e-04    179.922555    -30.113608   9.57157e+08
    SoFiA J120003.14-300905.7           863    306.453774    126.117137    240.761127           304           309           123           128           238           244            39  -1.58736e-04   1.57932e-04      0.001515      0.000000             0   6.06445e-05      4.666912      3.372576      2.584980      1.745922     70.842479      0.000000      0.000000      0.000000     -1.000000      0.168749      0.162147      0.215825   3.78725e-04    180.013084    -30.151575   9.57223e+08
    SoFiA J120005.47-300946.9           864    295.676837    111.388940    233.748445           292           299           108           114           224           244           158  -1.23426e-04   1.48314e-04      0.003911      0.000000             0   5.31946e-05     15.722195      7.684169      4.016772      2.710388     45.664950      3.883759      2.322500     76.296193     -1.000000      0.167716      0.139100      0.476659   6.68646e-04    180.022780    -30.163029   9.57012e+08
    SoFiA J115915.44-301241.9           865    527.303397     48.732363    241.514940           526           530            47            51           237           244            69  -9.62369e-05   1.41548e-04      0.002019      0.000000             0   6.28060e-05      4.600677      2.830355      2.295936      1.487124    -75.023006      2.654629      0.981980    -78.263416     -1.000000      0.172732      0.169680      0.311116   5.21706e-04    179.814321    -30.211634   9.57245e+08
    SoFiA J115907.04-294625.8           866    567.253203    611.553760    239.287528           564           569           609           615           235           243            74  -9.81231e-05   1.49678e-04      0.001933      0.000000             0   4.42707e-05      6.598858      2.057279      4.097796      1.378529     36.630183      6.634022      0.235636     51.891987     56.309932      0.123121      0.166238      0.217320   3.80831e-04    179.779341    -29.773829   9.57179e+08
    SoFiA J115934.74-294951.3           867    438.391970    538.326979    240.077474           436           441           536           542           238           243            92  -1.08279e-04   1.39142e-04      0.001673      0.000000             0   4.44580e-05      4.082501      3.529650      2.418553      2.237860     17.108441      1.557688      0.000000     30.216704     -1.000000      0.177806      0.171302      0.177224   4.26426e-04    179.894749    -29.830926   9.57202e+08
    SoFiA J120031.36-295329.5           868    175.356120    460.387579    241.005100           174           178           458           462           237           243            39  -8.03383e-05   1.51950e-04   7.90528e-04      0.000000             0   6.09934e-05      2.593348      1.499541      3.032743      1.287523    -11.991844      0.000000      0.000000      0.000000     -1.000000      0.182899      0.299205      0.189912   3.80904e-04    180.130660    -29.891523   9.57230e+08
    SoFiA J115951.75-295341.7           869    359.319988    456.107118    237.655058           356           364           452           459           232           243           196  -1.04722e-04   1.55328e-04      0.001366      0.000000             0   5.00763e-05     11.000000      7.453821      4.148895      2.848178    -12.301045      8.628044          -nan    -17.816900    345.963757      0.193983      0.200156      0.356338   7.01069e-04    179.965621    -29.894912   9.57130e+08
    SoFiA J115923.13-300015.5           870    492.063581    315.353784    238.154375           490           494           314           318           235           243            30  -4.08955e-05   1.68414e-04      0.001766      0.000000             0   5.52644e-05      8.000000      1.058646      2.344760      1.725786     32.157237      3.292179   2.98023e-08     34.671796     -1.000000      0.140492      0.187493      0.368925   3.02696e-04    179.846361    -30.004302   9.57145e+08
    SoFiA J115958.17-300022.0           871    329.487524    313.126623    240.551536           326           332           311           316           239           243            35  -5.84867e-05   1.53494e-04   9.45455e-04      0.000000             0   5.23278e-05      3.596853      2.751321      3.564458      1.033485     32.591238      0.000000      0.000000      0.000000     -1.000000      0.246189      0.326588      0.240737   3.09576e-04    179.992377    -30.006124   9.57217e+08
    SoFiA J115907.24-300117.8           872    565.727216    292.996256    237.841495           564           568           291           295           234           243            26  -3.51462e-05   1.34845e-04      0.001406      0.000000             0   5.45425e-05      6.675170      1.915913      2.223906      1.239977     60.385265      0.000000      0.000000      0.000000     -1.000000      0.176968      0.171587      0.336220   2.78113e-04    179.780162    -30.021598   9.57135e+08
    SoFiA J115911.67-300145.2           873    545.154987    283.235457    236.730220           543           547           280           286           229           243           105  -1.57148e-04   1.41187e-04      0.002288      0.000000             0   5.35401e-05     14.000000     12.693071      2.207821      1.371594     13.593999      0.563776      0.000000    -33.354465     -1.000000      0.091333      0.149743      0.389616   5.48623e-04    179.798627    -30.029219   9.57102e+08
    SoFiA J115918.74-300906.1           874    512.124608    125.814874    235.830349           509           514           122           129           231           243           160  -1.73600e-04   1.99034e-04      0.005365      0.000000             0   5.87405e-05      8.686018      3.424886      2.735998      1.994973    -39.534068      1.893021      0.666903    -45.913874     -1.000000      0.100086      0.121395      0.230831   7.43015e-04    179.828087    -30.151699   9.57075e+08
    SoFiA J115918.24-301447.3           875    514.277872      3.956961    235.940576           512           517             1             7           226           243           170  -9.34877e-05   1.41489e-04      0.003465      0.000000             0   5.41507e-05     15.733334     11.764272      2.714027      2.069395    -12.737829      0.000000      0.000000      0.000000     -1.000000      0.115164      0.133438      0.442004   7.06038e-04    179.825983    -30.246476   9.57078e+08
    SoFiA J115931.15-294535.6           876    455.152013    629.627195    238.318262           452           458           625           636           235           242            99  -1.67844e-04   1.89414e-04      0.003114      0.000000             0   4.61870e-05      5.963519      2.146918      7.367785      1.673026    -25.435137      9.998055      2.143440    -26.099951    350.537678      0.147149      0.257395      0.143664   4.59555e-04    179.879808    -29.759901   9.57150e+08
    SoFiA J120004.29-294537.4           877    301.060586    629.080711    235.481587           297           306           627           632           227           242           151  -8.95510e-05   1.51994e-04      0.003142      0.000000             0   5.08973e-05     10.273801      1.073104      4.428220      2.574343    -83.180777      7.401769          -nan    -55.790533     -1.000000      0.192313      0.102731      0.320227   6.25436e-04    180.017865    -29.760380   9.57064e+08
    SoFiA J120024.12-294641.1           878    208.852038    606.259817    241.993314           207           211           603           608           236           242            25  -9.30085e-05   8.76938e-05   2.95586e-04      0.000000             0   5.35814e-05      0.806102      0.503813      2.257588      1.762049    -67.838002      0.000000      0.000000      0.000000     -1.000000      0.316624      0.330328      0.067622   2.67907e-04    180.100496    -29.778092   9.57260e+08
    SoFiA J115935.03-294744.3           879    437.107050    583.683119    235.788589           434           439           581           586           228           242           178  -1.71416e-04   1.37179e-04      0.003808      0.000000             0   6.07026e-05     12.803015      4.253657      3.227445      2.384466     52.824743      0.000000      0.000000      0.000000     -1.000000      0.135607      0.136087      0.390501   8.09873e-04    179.895938    -29.795649   9.57074e+08
    SoFiA J115911.05-294759.6           880    548.558919    578.093448    236.696859           545           550           575           581           233           242            83  -1.69803e-04   1.12429e-04   8.19849e-04      0.000000             0   6.07083e-05      7.713901      7.446188      1.724046      1.533307    -17.895423      0.000000      0.000000      0.000000     -1.000000      0.157224      0.191313      0.438372   5.53079e-04    179.796039    -29.799881   9.57101e+08
    SoFiA J115851.62-294840.3           881    638.844416    563.340066    239.228600           636           641           561           565           235           242            57  -5.36179e-05   1.39454e-04      0.002396      0.000000             0   5.66532e-05      7.000000      5.718634      3.302101      1.892694     65.359822      0.000000      0.000000      0.000000     -1.000000      0.187373      0.134393      0.285056   4.27723e-04    179.715083    -29.811206   9.57177e+08
    SoFiA J115937.83-294902.5           882    424.041034    555.786266    238.363548           421           426           553           558           235           242            91  -1.46515e-04   1.43319e-04      0.001444      0.000000             0   5.56213e-05      4.436796      1.590822      2.278804      1.750664     15.007433      0.000000      0.000000      0.000000     -1.000000      0.161328      0.193657      0.223137   5.30593e-04    179.907628    -29.817356   9.57151e+08
    SoFiA J120000.99-295059.8           883    316.399694    513.921222    237.862375           314           319           511           519           230           242           121  -1.63539e-04   1.45636e-04      0.002849      0.000000             0   5.35085e-05      9.326038      5.532785      2.968934      1.975322     20.519357      0.000000      0.000000      0.000000     -1.000000      0.138360      0.171477      0.298720   5.88593e-04    180.004125    -29.849950   9.57136e+08
    SoFiA J120024.03-295917.2           884    209.491074    336.252944    240.602303           207           212           334           338           238           242            51  -9.56406e-05   8.87796e-05   8.80941e-04      0.000000             0   3.72995e-05      2.982878      2.104131      2.205262      1.602950    -19.884649      0.000000      0.000000      0.000000     -1.000000      0.152486      0.174460      0.189512   2.66372e-04    180.100134    -29.988099   9.57218e+08
    SoFiA J120003.02-295948.9           885    306.990794    324.975152    235.805114           304           310           321           328           231           242            69  -9.98336e-05   1.65294e-04      0.002591      0.000000             0   5.31357e-05     11.000000      7.014619      4.153451      1.258059     42.708451      2.019023          -nan    -88.589608     -1.000000      0.168491      0.182869      0.381251   4.41379e-04    180.012581    -29.996908   9.57074e+08
    SoFiA J120020.56-300054.3           886    225.623094    301.576967    240.059805           221           227           300           305           236           242            38  -1.75903e-04   1.40742e-04   1.63857e-04      0.000000             0   5.25183e-05      1.648050      1.030031      4.291937      1.513029     51.816412      0.000000      0.000000      0.000000     -1.000000      0.571758      0.538026      0.652013   3.23744e-04    180.085671    -30.015079   9.57202e+08
    SoFiA J120042.24-300258.0           887    125.147134    257.270214    238.256178           123           128           255           260           236           242            70  -8.45813e-05   1.29600e-04      0.002032      0.000000             0   5.79554e-05      4.364574      1.740004      3.484868      1.996439     56.131036      0.000000      0.000000      0.000000     -1.000000      0.199305      0.169028      0.237707   4.84890e-04    180.175984    -30.049451   9.57148e+08
    SoFiA J120017.18-301339.0           888    241.494394     28.459294    239.314748           239           244            27            31           234           242            39  -1.32733e-04   1.76387e-04   1.10909e-04      0.000000             0   5.82096e-05      3.894258      1.019762      2.785922      1.837584    -78.374754      3.148206      0.000000     73.035356     -1.000000      0.375487      0.281287      0.300582   3.63519e-04    180.071569    -30.227513   9.57179e+08
    SoFiA J115926.12-294732.4           889    478.488569    587.891576    231.631003           477           482           586           590           222           241           152  -9.97183e-05   1.43608e-04      0.004019      0.000000             0   5.38678e-05     12.278224      8.185653      2.488382      1.848921    -60.177443      2.441447      0.000000    -24.768801     -1.000000      0.108398      0.086190      0.371624   6.64127e-04    179.858854    -29.792342   9.56949e+08
    SoFiA J120031.84-294735.2           890    172.965828    586.914632    238.636747           170           175           585           589           236           241            39  -1.08239e-04   1.27075e-04   9.63055e-04      0.000000             0   5.15360e-05      2.660596      2.024006      3.536214      1.909421     88.591415      0.000000      0.000000      0.000000     -1.000000      0.339206      0.221710      0.249301   3.21842e-04    180.132674    -29.793110   9.57159e+08
    SoFiA J120008.90-294818.7           891    279.624634    571.458297    236.679803           278           282           569           575           234           241           103  -1.03241e-04   1.18960e-04      0.002203      0.000000             0   5.06158e-05      4.567476      3.625855      2.745061      2.467389      5.141622      0.000000      0.000000      0.000000     -1.000000      0.127815      0.185607      0.219417   5.13694e-04    180.037087    -29.805194   9.57100e+08
    SoFiA J120025.33-294854.6           892    203.264635    558.574494    238.991084           201           207           556           561           235           241            55  -7.47171e-05   1.39842e-04      0.001456      0.000000             0   5.31115e-05      5.254092      1.860984      2.601330      2.076762    -40.491180      0.000000      0.000000      0.000000     -1.000000      0.227762      0.204068      0.288947   3.93885e-04    180.105542    -29.815177   9.57170e+08
    SoFiA J115913.71-294858.8           893    536.133163    556.944529    233.951570           533           539           555           559           229           241            79  -1.61861e-04   1.45827e-04   8.53983e-05      0.000000             0   5.86111e-05     10.456285      0.660864      4.401249      1.437265     60.854104      0.000000      0.000000      0.000000     -1.000000      0.331516      0.190237      0.522129   5.20946e-04    179.807144    -29.816346   9.57019e+08
    SoFiA J120032.68-294932.1           894    169.138262    545.157086    236.047010           167           171           542           548           232           241            75  -1.89476e-04   1.66842e-04      0.001721      0.000000             0   4.76996e-05      7.750560      1.357627      3.737784      1.867972    -10.768486      6.320224      0.000000     -2.507619     -1.000000      0.130351      0.177687      0.344286   4.13090e-04    180.136149    -29.825585   9.57081e+08
    SoFiA J115939.65-294954.1           895    415.566466    537.350619    235.960745           414           418           535           539           231           241            90  -1.23497e-04   1.16051e-04      0.001880      0.000000             0   5.12726e-05     10.000000      8.004943      2.293883      2.009421     27.903947      0.000000      0.000000      0.000000     -1.000000      0.165053      0.136543      0.345287   4.86414e-04    179.915213    -29.831700   9.57079e+08
    SoFiA J115904.84-295003.4           896    577.333540    533.809554    237.360044           575           580           530           536           235           241            47  -1.45388e-04   1.36007e-04      0.001013      0.000000             0   5.16719e-05      5.184067      1.524832      3.423764      2.644155     51.316179      0.000000      0.000000      0.000000     -1.000000      0.221582      0.276791      0.250405   3.54244e-04    179.770169    -29.834281   9.57121e+08
    SoFiA J120059.43-295322.0           897     44.974519    462.858497    234.481176            43            48           461           465           231           241            43  -6.92471e-05   2.05858e-04      0.002078      0.000000             0   6.27140e-05      7.460545      5.084436      2.566549      1.554169     55.337930      4.705624   4.21468e-08     24.468528     -1.000000      0.154062      0.134347      0.479202   4.11243e-04    180.247624    -29.889434   9.57034e+08
    SoFiA J120022.07-295331.5           898    218.492606    459.695745    239.394417           216           221           454           464           236           241            66  -3.39864e-05   1.55712e-04      0.003529      0.000000             0   5.08168e-05      4.635077      2.536692      6.031198      1.593886     19.333583      8.664703      0.000000      6.528886     -1.000000      0.142310      0.292421      0.135976   4.12838e-04    180.091962    -29.892093   9.57182e+08
    SoFiA J115941.11-295353.2           899    408.746043    451.979419    235.295249           407           411           450           454           229           241            71  -9.31700e-05   1.59848e-04      0.001589      0.000000             0   5.27171e-05     11.675788      6.567674      1.591928      1.393361     14.995690      2.023615      0.000000     14.536274     -1.000000      0.119699      0.142872      0.422892   4.44202e-04    179.921276    -29.898104   9.57059e+08
    SoFiA J115927.58-295956.1           900    471.430635    322.307241    237.346680           470           474           318           324           233           241            45  -7.62459e-05   2.19463e-04      0.002016      0.000000             0   5.13990e-05      7.140820      1.412845      3.234348      1.234337     35.992796      4.542814      0.716163     40.952072     35.956138      0.110057      0.149229      0.320875   3.44795e-04    179.864900    -29.998914   9.57120e+08
    SoFiA J120047.88-300006.7           901     98.857908    318.421247    236.050285            97           102           317           322           230           241            74  -5.46302e-05   1.73199e-04      0.003888      0.000000             0   4.95265e-05      9.799994      8.552738      3.056166      1.341505    -36.020281      3.560725      1.018725    -35.069117          -nan      0.095317      0.116005      0.285732   4.26043e-04    180.199510    -30.001855   9.57082e+08
    SoFiA J115904.49-300019.9           902    578.496352    313.638635    238.330359           575           581           309           320           236           241            91  -1.83292e-04   1.39216e-04      0.002212      0.000000             0   5.81854e-05      3.748183      2.286748      4.929427      2.733246     -7.989741      0.000000      0.000000      0.000000     -1.000000      0.190948      0.296709      0.212139   5.55054e-04    179.768729    -30.005523   9.57150e+08
    SoFiA J115936.13-300139.5           903    431.701448    285.430238    236.684955           429           436           283           289           231           241           120  -8.04802e-05   1.26763e-04      0.002199      0.000000             0   4.67498e-05      8.772954      4.042611      4.392808      2.975763     68.432340      0.000000      0.000000      0.000000     -1.000000      0.214125      0.158349      0.268629   5.12119e-04    179.900551    -30.027628   9.57101e+08
    SoFiA J115955.79-300145.7           904    340.548838    283.242501    235.796576           337           343           279           288           228           241           137  -1.33336e-04   1.87121e-04      0.003981      0.000000             0   4.99148e-05     12.742102      7.347881      4.818714      2.881818     -4.362124      4.845590      1.706825     10.614695     74.912053      0.107843      0.197815      0.304972   5.84238e-04    179.982438    -30.029366   9.57074e+08
    SoFiA J115915.35-300550.4           905    527.945067    195.689181    234.867636           525           533           193           199           230           241           186  -1.64500e-04   1.38767e-04      0.003026      0.000000             0   5.40467e-05      7.899783      4.729408      4.688667      1.860797    -73.596666      7.616289      2.623079    -67.046132     -1.000000      0.161344      0.115871      0.268756   7.37099e-04    179.813959    -30.097333   9.57046e+08
    SoFiA J115915.43-300627.5           906    527.538489    182.428562    237.903704           526           530           180           185           235           241            45  -9.45343e-05   1.18296e-04   6.86372e-04      0.000000             0   5.63391e-05      5.888679      5.095426      3.923445      1.496940     27.570304      0.000000      0.000000      0.000000     -1.000000      0.266653      0.330203      0.443320   3.77934e-04    179.814306    -30.107648   9.57137e+08
    SoFiA J120019.23-300629.3           907    231.878438    181.940127    239.414917           230           234           180           184           236           241            39  -1.46533e-04   1.15345e-04      0.001386      0.000000             0   5.89195e-05      3.589313      1.658493      2.740533      1.946546    -85.122379      0.000000      0.000000      0.000000     -1.000000      0.202424      0.171829      0.223505   3.67952e-04    180.080128    -30.108134   9.57182e+08
    SoFiA J120104.79-301439.1           908     21.172972      6.674431    239.027321            17            25             3             9           237           241            60  -9.52415e-05   1.35044e-04      0.002194      0.000000             0   6.22802e-05      3.747818      1.665582      3.484286      2.429046     39.021615      0.000000      0.000000      0.000000     -1.000000      0.253637      0.240481      0.183747   4.82420e-04    180.269942    -30.244202   9.57171e+08
    SoFiA J120040.87-294948.7           909    131.081668    539.175772    233.883928           129           133           537           542           228           240           125  -1.09351e-04   1.26071e-04      0.002474      0.000000             0   5.80252e-05      9.617170      2.088993      2.961640      1.698964    -27.252143      0.000000      0.000000      0.000000     -1.000000      0.133994      0.179250      0.355803   6.48741e-04    180.170275    -29.830198   9.57017e+08
    SoFiA J120054.81-295326.3           910     66.439892    461.352638    239.325564            64            68           459           463           236           240            27  -1.27700e-04   1.39123e-04   8.53681e-04      0.000000             0   5.63515e-05      1.594532      1.371582      2.660619      1.690745    -68.965441      0.000000      0.000000      0.000000     -1.000000      0.287549      0.216996      0.180001   2.92811e-04    180.228370    -29.890639   9.57180e+08
    SoFiA J115936.25-295612.9           911    431.237596    402.075970    237.942684           428           434           399           406           236           240            55  -8.92875e-05   1.94164e-04      0.002892      0.000000             0   5.74865e-05      4.000000      3.368744      5.019651      1.808137     27.884622      4.472800      0.492902     26.674547     -1.000000      0.165064      0.257309      0.134254   4.26331e-04    179.901058    -29.936904   9.57138e+08
    SoFiA J115944.98-295714.3           912    390.715537    380.156281    234.309593           385           394           377           384           228           240           147  -2.03117e-04   1.85251e-04      0.002815      0.000000             0   5.02450e-05      9.159980      8.267788      5.165774      2.917279     87.413105      6.524720      3.068230     55.645562     -1.000000      0.202613      0.121830      0.261419   6.09188e-04    179.937417    -29.953975   9.57029e+08
    SoFiA J120018.63-295754.0           913    234.523402    365.962314    238.235129           231           238           363           370           234           240           105  -9.25231e-05   1.50315e-04      0.002763      0.000000             0   5.72713e-05      4.751380      4.320184      4.075895      2.537460     37.162381      0.000000      0.000000      0.000000     -1.000000      0.180923      0.209811      0.189278   5.86856e-04    180.077637    -29.965007   9.57147e+08
    SoFiA J115914.40-295834.7           914    532.590534    351.278584    236.190388           530           535           349           353           233           240            82  -7.29651e-05   1.30179e-04      0.002863      0.000000             0   3.99505e-05      6.666032      4.786112      1.876214      1.711095     34.708433      1.949723      0.932899     13.617851    296.565051      0.103620      0.090165      0.164398   3.61767e-04    179.810015    -29.976314   9.57086e+08
    SoFiA J120016.50-300117.8           915    244.486535    293.175340    233.550413           242           247           289           296           229           240            86  -9.88490e-05   1.48469e-04      0.002334      0.000000             0   4.99587e-05      8.815534      8.509709      2.877802      1.398833    -20.793388      1.034331      0.000000    -70.181555     -1.000000      0.117195      0.177821      0.355106   4.63298e-04    180.068732    -30.021624   9.57007e+08
    SoFiA J120035.55-300643.4           916    156.259427    176.836493    235.918469           153           158           175           179           232           240            62  -7.75774e-05   1.93119e-04      0.001929      0.000000             0   5.32401e-05      7.736814      7.038009      2.290953      1.436904     20.180978      3.706817      0.990873      8.041401     -1.000000      0.148952      0.159730      0.356410   4.19213e-04    180.148121    -30.112044   9.57078e+08
    SoFiA J115900.43-300705.6           917    597.048708    168.694386    235.170280           595           601           166           172           230           240           129  -1.11417e-04   1.46733e-04      0.001400      0.000000             0   5.59115e-05      9.350243      5.633193      2.746129      1.950053     62.019794      0.000000      0.000000      0.000000     -1.000000      0.169329      0.165330      0.374897   6.35033e-04    179.751784    -30.118227   9.57055e+08
    SoFiA J115957.72-300717.7           918    331.574332    164.667172    233.522049           329           335           162           168           226           240           163  -1.84772e-04   1.76581e-04      0.003110      0.000000             0   5.77882e-05     12.114040      4.861873      3.233303      2.353339     51.981033      6.048581   5.96046e-08     28.125583     -1.000000      0.166573      0.132104      0.307001   7.37790e-04    179.990492    -30.121592   9.57006e+08
    SoFiA J115948.56-300826.7           919    374.007392    140.038258    237.232053           373           377           138           142           234           240            23  -7.43801e-05   1.18846e-04   8.69700e-04      0.000000             0   4.57700e-05      1.836084      1.147552      2.176276      1.617503     49.654669      0.000000      0.000000      0.000000     -1.000000      0.210513      0.186535      0.215186   2.19505e-04    179.952326    -30.140740   9.57117e+08
