# SoFiA source catalogue
# Creator: SoFiA 2.2.0
# Time:    Thu, 11 Feb 2021, 16:15:07
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J115943.07-300305.2           762    399.517254    254.826220    246.312912           397           402           253           258           244           251            60  -1.30523e-04   1.65384e-04      0.001207      0.000000             0   5.75260e-05      6.821859      5.927732      3.384886      1.678067    -47.242609      0.000000      0.000000      0.000000     -1.000000      0.489299      0.496172      0.914035   4.45595e-04    179.929447    -30.051450   9.57389e+08
    SoFiA J120002.81-300536.1           763    307.972393    200.954417    245.081181           300           310           197           203           239           251           157  -1.41024e-04   1.54580e-04      0.004096      0.000000             0   5.59491e-05     10.023340      7.961143      3.139045      2.584644    -59.980603      2.392122      0.874189    -31.444220     -1.000000      0.327638      0.205806      0.464692   7.01040e-04    180.011711    -30.093368   9.57352e+08
    SoFiA J120005.07-300902.1           764    297.533521    127.383326    250.226558           295           299           125           130           247           251            30  -2.15464e-05   1.32005e-04      0.001178      0.000000             0   5.34489e-05      0.941822      0.588639      3.376993      2.145730     20.899885      0.000000      0.000000      0.000000     -1.000000      0.334019      0.354267      0.262133   2.92752e-04    180.021107    -30.150589   9.57507e+08
    SoFiA J120101.92-301059.5           765     34.261473     85.158726    248.969745            33            37            83            87           246           251            37  -1.61463e-05   1.58048e-04      0.001961      0.000000             0   5.32396e-05      5.000000      4.592609      1.877828      1.269977    -34.602222      0.611758      0.000000    -58.740418     -1.000000      0.198271      0.147766      0.270881   3.23844e-04    180.257998    -30.183181   9.57469e+08
    SoFiA J120027.67-301227.2           766    192.881145     54.075871    248.947291           190           195            52            56           247           251            38  -8.48300e-05   1.57445e-04      0.001509      0.000000             0   6.42060e-05      3.960217      3.582937      2.341849      1.549720     -1.104542      0.000000      0.000000      0.000000     -1.000000      0.327939      0.289645      0.348842   3.95793e-04    180.115306    -30.207558   9.57468e+08
    SoFiA J115936.58-301252.6           767    429.400144     45.039091    244.332085           425           432            40            49           242           251           133  -1.60142e-04   1.61767e-04      0.003247      0.000000             0   5.27181e-05      4.188795      3.464234      4.503954      2.696016    -37.668736      2.696576      0.726521    -21.570170     -1.000000      0.341797      0.393459      0.298551   6.07975e-04    179.902434    -30.214601   9.57330e+08
    SoFiA J120045.02-294747.4           768    111.690855    582.479181    245.013956           110           114           579           586           244           250            61  -8.45499e-05   1.14864e-04      0.001063      0.000000             0   4.32227e-05      3.053734      1.076379      4.052501      1.546768      3.641216      0.000000      0.000000      0.000000     -1.000000      0.316897      0.574453      0.578893   3.37580e-04    180.187597    -29.796494   9.57350e+08
    SoFiA J120004.77-294933.0           769    298.823301    544.913222    248.023293           296           300           542           547           243           250            45  -7.33093e-05   1.99464e-04      0.001915      0.000000             0   5.52945e-05      2.894740      1.189273      2.827542      1.192149    -10.492873      1.565622      0.225723    -10.108535     -1.000000      0.264366      0.325682      0.282042   3.70927e-04    180.019882    -29.825844   9.57441e+08
    SoFiA J120029.03-294937.5           770    186.082429    543.248409    244.283649           182           188           541           548           238           250           102  -1.36126e-04   1.63043e-04      0.002664      0.000000             0   5.05045e-05      9.550749      6.964070      3.829391      2.592147     35.057644      4.000853      0.961304     35.597059     -1.000000      0.345872      0.296443      0.706707   5.10071e-04    180.120959    -29.827084   9.57329e+08
    SoFiA J120013.94-295029.7           771    256.219785    524.678577    244.169610           253           259           523           527           237           250           146  -1.31808e-04   1.55683e-04      0.003068      0.000000             0   5.53846e-05      9.694876      3.081654      2.461352      1.916380     83.973979      0.000000      0.000000      0.000000     -1.000000      0.245283      0.222960      0.691544   6.69215e-04    180.058087    -29.841570   9.57325e+08
    SoFiA J115854.31-295837.3           772    625.836100    350.175044    247.172353           624           628           348           352           243           250            43  -4.76781e-05   1.67010e-04      0.002123      0.000000             0   6.24625e-05      6.716931      3.280267      2.208306      1.430533    -32.550156      0.000000      0.000000      0.000000     -1.000000      0.169338      0.167483      0.360358   4.09594e-04    179.726289    -29.977025   9.57415e+08
    SoFiA J115940.75-295841.9           773    410.348461    348.871435    242.415078           408           412           343           351           238           250            47  -1.02954e-04   1.39706e-04      0.001654      0.000000             0   5.49106e-05     11.579428      2.996352      4.248017      1.639718      4.609751      1.877044          -nan    -21.795007     -1.000000      0.178308      0.537699      0.804109   3.76448e-04    179.919774    -29.978298   9.57272e+08
    SoFiA J120040.88-295918.4           774    131.316240    335.699310    249.292688           129           134           333           340           245           250            71  -1.49815e-04   1.66493e-04      0.001778      0.000000             0   5.06521e-05      1.773330      1.470502      4.082538      2.204967     13.831740      5.569131          -nan     14.214560     24.403080      0.283948      0.456331      0.375079   4.26802e-04    180.170336    -29.988458   9.57479e+08
    SoFiA J115937.61-295925.5           775    424.884931    333.292426    247.326889           423           427           330           335           242           250            42  -1.58335e-04   1.28858e-04   9.39238e-04      0.000000             0   5.88383e-05      2.027180      1.105726      3.500630      2.287133     -3.355841      0.000000      0.000000      0.000000     -1.000000      0.429545      0.631761      0.741490   3.81316e-04    179.906710    -29.990406   9.57420e+08
    SoFiA J120004.73-300037.4           776    299.036532    307.638699    245.288221           295           300           305           310           243           250            63  -1.57023e-04   1.67907e-04      0.001382      0.000000             0   4.92263e-05      3.223382      1.282884      2.568220      1.674875     52.166362      1.713183      0.745629     47.743245          -nan      0.423354      0.367109      0.610989   3.90722e-04    180.019727    -30.010391   9.57359e+08
    SoFiA J120058.75-300203.8           777     48.548722    276.486119    247.088621            47            51           274           280           245           250            49  -7.66869e-05   1.79430e-04      0.001255      0.000000             0   5.12942e-05      4.733832      4.458645      3.533430      1.551033     18.433740      4.188896      0.215464     12.093736     -1.000000      0.316087      0.402919      0.516538   3.59059e-04    180.244774    -30.034396   9.57413e+08
    SoFiA J115914.08-300230.4           778    533.970749    267.124501    247.496329           533           537           266           270           242           250            27  -9.07492e-05   1.36568e-04      0.001599      0.000000             0   5.32287e-05      1.621197      1.013248      3.586373      0.984325    -51.669172      2.379896      0.815791    -52.001105     -1.000000      0.284189      0.266250      0.377937   2.76584e-04    179.808650    -30.041765   9.57425e+08
    SoFiA J115901.79-300449.2           779    590.827930    217.425859    247.572805           589           595           214           222           241           250            53  -1.62923e-04   1.53770e-04      0.001597      0.000000             0   5.65584e-05      9.000000      0.596563      5.201207      1.704609     21.771946      0.000000      0.000000      0.000000     -1.000000      0.408892      0.604770      0.773473   4.11751e-04    179.757470    -30.080336   9.57427e+08
    SoFiA J115934.48-300740.1           780    439.234337    156.638576    246.579894           438           442           154           160           242           250            66  -1.10239e-04   1.73955e-04      0.001984      0.000000             0   5.04332e-05      6.178825      1.145961      3.500105      2.254313     -1.129054      6.052008      2.447459      3.344860    213.690068      0.228668      0.280027      0.333291   4.09721e-04    179.893676    -30.127794   9.57397e+08
    SoFiA J120056.37-301234.2           781     60.026897     51.382126    244.355660            58            62            49            54           242           250            77  -1.88096e-04   1.75628e-04      0.002796      0.000000             0   5.34666e-05      7.171055      2.545116      2.399929      1.588114    -15.073752      2.609482      1.136823    -31.668388          -nan      0.164467      0.198076      0.396211   4.69168e-04    180.234878    -30.209495   9.57331e+08
    SoFiA J115900.95-294635.5           782    595.572594    608.033662    243.036193           593           599           605           610           241           249            43  -3.94531e-05   1.82266e-04      0.002203      0.000000             0   5.51501e-05      6.619973      6.110956      4.299653      1.475970    -50.564481      5.114164      0.625159    -41.682983     -1.000000      0.273741      0.210687      0.316676   3.61643e-04    179.753958    -29.776522   9.57291e+08
    SoFiA J120047.37-294734.0           783    100.758417    587.255228    242.935466            99           105           584           588           238           249            57  -1.50742e-04   1.54158e-04      0.002309      0.000000             0   5.43934e-05     11.000000     11.000000      2.923283      1.640250     60.831031      2.126616      0.784689     39.718078     -1.000000      0.266243      0.209882      0.555579   4.10661e-04    180.197389    -29.792765   9.57288e+08
    SoFiA J115935.55-294934.3           784    434.629047    544.413338    247.003337           432           438           541           548           245           249            75  -6.51417e-05   1.47873e-04      0.002528      0.000000             0   5.04713e-05      4.000000      3.234883      4.370343      2.255290     42.484609      0.000000      0.000000      0.000000     -1.000000      0.281215      0.246455      0.210333   4.37094e-04    179.898128    -29.826195   9.57410e+08
    SoFiA J115910.14-294949.0           785    552.726454    539.015947    243.908328           550           555           535           542           241           249            70  -1.04776e-04   1.38126e-04      0.002044      0.000000             0   5.93714e-05      4.665293      2.479221      4.150418      1.603730    -25.516647      0.000000      0.000000      0.000000     -1.000000      0.275208      0.373894      0.441849   4.96737e-04    179.792240    -29.830268   9.57317e+08
    SoFiA J115907.13-295042.0           786    566.651542    520.050498    243.606288           562           569           518           522           232           249            78  -9.90268e-05   1.46356e-04      0.002628      0.000000             0   5.88988e-05     10.482668      1.073782      3.771485      1.883623     72.090004      0.000000      0.000000      0.000000     -1.000000      0.292518      0.203313      0.715412   5.20180e-04    179.779723    -29.844999   9.57308e+08
    SoFiA J115934.07-295107.8           787    441.492019    511.002288    246.033842           438           442           508           512           239           249            72  -1.13104e-04   1.18503e-04      0.001100      0.000000             0   5.33643e-05      7.933201      0.900370      2.014706      1.604141    -30.153640      0.000000      0.000000      0.000000     -1.000000      0.524698      0.602820      1.580356   4.52811e-04    179.891947    -29.852176   9.57381e+08
    SoFiA J120024.98-295213.1           788    204.976172    487.707025    248.190740           203           207           486           490           244           249            36  -8.87211e-05   1.47060e-04      0.001007      0.000000             0   4.99076e-05      4.291073      4.078359      2.490596      1.749633    -65.239496      0.000000      0.000000      0.000000     -1.000000      0.291903      0.246901      0.751503   2.99446e-04    180.104065    -29.870298   9.57446e+08
    SoFiA J120105.82-295310.3           789     15.283199    466.950140    247.712522            12            18           465           469           245           249            38  -9.03084e-05   1.70535e-04      0.001259      0.000000             0   5.91859e-05      4.000000      1.460457      2.918126      1.563591    -73.718732      0.000000      0.000000      0.000000     -1.000000      0.428722      0.281572      0.400971   3.64846e-04    180.274251    -29.886199   9.57431e+08
    SoFiA J115851.62-295357.8           790    638.544468    449.963184    242.582819           633           641           445           452           235           249           253  -1.33829e-04   1.47200e-04      0.004276      0.000000             0   5.40652e-05     10.822101     10.474284      4.133297      1.987946    -67.995177      0.000000      0.000000      0.000000     -1.000000      0.376156      0.333238      0.662898   8.59959e-04    179.715100    -29.899388   9.57277e+08
    SoFiA J115851.87-295446.1           791    637.379748    432.698715    247.289261           635           639           429           436           245           249            34  -5.53714e-05   1.30113e-04      0.002087      0.000000             0   6.16537e-05      3.605075      2.606662      5.262729      1.443149    -24.536474      0.000000      0.000000      0.000000     -1.000000      0.233839      0.420054      0.162670   3.59500e-04    179.716107    -29.912818   9.57419e+08
    SoFiA J120004.66-295517.9           792    299.382888    421.765277    247.370881           297           301           421           425           243           249            32  -1.22235e-04   1.51108e-04   4.81125e-04      0.000000             0   5.02577e-05      4.193605      0.328895      3.416843      2.491002    -19.790671      2.805333   2.10734e-08     80.366788     -1.000000      0.748072      1.228428      1.180675   2.84300e-04    180.019399    -29.921626   9.57421e+08
    SoFiA J115944.75-295548.6           793    391.823402    410.766916    243.996929           390           394           406           414           241           249            84  -1.14521e-04   1.34944e-04      0.002299      0.000000             0   5.33428e-05      7.650301      7.233456      3.256247      2.089176     -6.937561      0.000000      0.000000      0.000000     -1.000000      0.215652      0.336581      0.564027   4.88895e-04    179.936438    -29.930166   9.57320e+08
    SoFiA J115854.27-295712.7           794    626.107647    380.372313    244.123908           623           628           377           383           242           249            65  -7.50659e-05   1.60997e-04      0.003085      0.000000             0   4.60911e-05      2.945923      1.503327      3.441723      2.186955    -34.761493      5.341677      1.061119     -7.682356    356.046526      0.155265      0.165777      0.180537   3.71599e-04    179.726110    -29.953538   9.57324e+08
    SoFiA J120005.48-295824.6           795    295.591228    355.068778    242.573379           292           298           352           359           232           249           259  -1.29012e-04   1.65577e-04      0.003279      0.000000             0   4.89609e-05     15.761745      7.845998      4.649219      2.441267    -46.339726      0.000000      0.000000      0.000000     18.340179      0.381822      0.376088      1.059514   7.87951e-04    180.022814    -29.973500   9.57277e+08
    SoFiA J120006.38-295907.0           796    291.378612    339.914872    242.394390           290           294           337           343           238           249            80  -1.07052e-04   1.65601e-04      0.002565      0.000000             0   5.35906e-05      8.399226      2.236825      2.470692      1.594250    -23.722946      0.000000      0.000000      0.000000     -1.000000      0.152981      0.223325      0.589972   4.79329e-04    180.026599    -29.985286   9.57272e+08
    SoFiA J120054.02-300436.8           797     70.575143    221.904767    244.033181            68            73           219           224           238           249            69  -7.79876e-05   1.26192e-04      0.002427      0.000000             0   5.38438e-05     10.621141      9.467330      2.607253      1.940100     33.686632      0.000000      0.000000      0.000000     -1.000000      0.186129      0.202336      0.563946   4.47260e-04    180.225082    -30.076883   9.57321e+08
    SoFiA J115947.91-300806.5           798    376.993343    147.231811    244.918370           375           379           143           149           239           249            74  -1.49830e-04   1.13935e-04      0.001398      0.000000             0   5.43092e-05      8.311346      5.818392      2.646509      2.135827    -26.605539      0.000000      0.000000      0.000000     -1.000000      0.383528      0.636757      0.959586   4.67185e-04    179.949644    -30.135144   9.57348e+08
    SoFiA J120024.61-300832.7           799    207.004663    137.852394    241.101120           204           208           138           143           245           249            48  -1.06588e-04   1.02471e-04   2.99186e-04      0.000000             0   5.37417e-05      2.546087      1.471979      4.528454      2.099810     16.950586      0.000000      0.000000      0.000000     -1.000000      1.922594      4.121592      7.193746   3.72333e-04    180.102527    -30.142409   9.57233e+08
    SoFiA J115958.42-300843.5           800    328.319639    134.025465    245.595205           324           334           131           136           239           249           128  -7.93402e-05   1.63091e-04      0.003561      0.000000             0   5.15521e-05      7.891918      7.028004      4.837694      2.299076    -75.098298      8.639428      0.000000    -89.662233     -1.000000      0.300514      0.216702      0.497792   5.83246e-04    179.993417    -30.145425   9.57368e+08
    SoFiA J120045.40-301156.7           801    110.797425     64.858779    246.763420           109           113            62            68           244           249            37  -5.89300e-05   1.56464e-04      0.001955      0.000000             0   5.93067e-05      4.685542      1.507129      4.612327      1.170558    -32.545208      0.000000      0.000000      0.000000     -1.000000      0.210003      0.349313      0.224870   3.60749e-04    180.189164    -30.199086   9.57403e+08
    SoFiA J115914.63-301309.3           802    531.025082     38.942301    246.011266           529           533            37            41           241           249            40  -4.79507e-05   1.95982e-04      0.002332      0.000000             0   5.94615e-05      3.289668      1.505972      2.333647      1.610328    -57.738928      2.784761   2.98023e-08    -47.409408     -1.000000      0.157721      0.144605      0.368088   3.76068e-04    179.810957    -30.219244   9.57380e+08
    SoFiA J115857.24-295041.7           803    612.622769    520.075646    247.425728           608           613           517           522           243           248            46  -1.55786e-04   1.58951e-04      0.001481      0.000000             0   5.33142e-05      2.949841      2.593650      3.288783      1.557044    -49.898752      1.524456      0.676729    -39.845017     -1.000000      0.540116      0.383471      0.468078   3.61594e-04    179.738500    -29.844904   9.57423e+08
    SoFiA J115935.36-295513.9           804    435.400400    423.144747    244.314751           433           438           421           425           244           248            71  -1.48011e-04   1.58765e-04      0.001366      0.000000             0   4.63337e-05      3.359778      1.274889      3.054657      1.645628     44.330112      0.000000      0.000000      0.000000     -1.000000      0.366180      0.368779      0.523880   3.90415e-04    179.897339    -29.920514   9.57329e+08
    SoFiA J120014.77-295649.4           805    252.428742    389.039826    241.441081           249           256           387           392           235           248           153  -1.06938e-04   1.46250e-04      0.004453      0.000000             0   5.55769e-05      6.520792      5.228970      3.422778      2.190199    -56.684654      0.000000      0.000000      0.000000     -1.000000      0.236294      0.189666      0.424778   6.87448e-04    180.061551    -29.947066   9.57243e+08
    SoFiA J115916.47-300759.0           806    522.665147    149.786171    246.225811           521           525           147           151           244           248            42  -8.22718e-05   1.17992e-04      0.001014      0.000000             0   4.40632e-05      3.954474      3.596546      3.253207      1.693664    -80.375845      3.439722      0.372988    -86.492200     -1.000000      0.371316      0.363400      0.260613   2.85562e-04    179.818641    -30.133042   9.57387e+08
    SoFiA J115945.44-300855.6           807    388.463534    129.689631    245.386655           387           391           126           134           240           248            39  -1.55373e-04   1.79418e-04      0.002168      0.000000             0   5.38430e-05      1.703229      1.064518      4.201734      1.505880      0.594157      0.000000      0.000000      0.000000     -1.000000      0.137985      0.280757      0.297979   3.36249e-04    179.939320    -30.148783   9.57362e+08
    SoFiA J115918.72-301337.1           808    512.059181     29.024199    241.778492           510           517            26            32           237           248           200  -1.06276e-04   1.32360e-04      0.002974      0.000000             0   5.07321e-05      9.402642      8.561599      2.844352      2.555972    -24.205103      5.707544          -nan     46.183810     -1.000000      0.354955      0.328322      0.760176   7.17461e-04    179.828015    -30.226981   9.57253e+08
    SoFiA J120026.37-294534.9           809    198.386209    629.893254    241.688852           197           201           627           631           236           247            46  -7.90400e-05   1.58577e-04      0.002466      0.000000             0   6.54829e-05      9.871992      6.399886      2.497951      1.173195     16.234480      2.344392      0.000000     19.236883     -1.000000      0.177884      0.204891      0.555970   4.44127e-04    180.109855    -29.759703   9.57251e+08
    SoFiA J115922.43-294538.8           810    495.727607    628.465856    242.371461           494           498           625           630           238           247            73  -6.89143e-05   1.58886e-04      0.002071      0.000000             0   5.36018e-05      9.000000      9.000000      2.824910      1.554231     27.896784      0.000000      0.000000      0.000000     -1.000000      0.249272      0.267268      0.634402   4.57974e-04    179.843453    -29.760766   9.57271e+08
    SoFiA J120017.34-294651.0           811    240.397483    602.759961    244.009881           239           243           601           605           241           247            27  -3.58796e-05   1.77895e-04      0.001545      0.000000             0   5.72144e-05      6.000000      5.946141      2.451045      1.971087     20.984193      0.000000      0.000000      0.000000     -1.000000      0.195829      0.205130      0.449687   2.97295e-04    180.072230    -29.780833   9.57320e+08
    SoFiA J120039.28-294820.3           812    138.404694    570.751681    245.587577           136           140           569           573           243           247            32  -4.05308e-05   1.51259e-04      0.001616      0.000000             0   6.41290e-05      3.605948      1.423755      3.234390      2.017476     86.429564      0.000000      0.000000      0.000000     -1.000000      0.298571      0.202457      0.311223   3.62769e-04    180.163670    -29.805647   9.57368e+08
    SoFiA J115922.53-294854.9           813    495.184795    558.433873    242.810162           493           499           555           562           239           247           111  -1.45905e-04   1.45926e-04      0.003012      0.000000             0   5.25158e-05      7.846827      6.856793      3.570796      2.828307      0.415371      0.000000      0.000000      0.000000     -1.000000      0.235992      0.296619      0.480989   5.53289e-04    179.843854    -29.815237   9.57284e+08
    SoFiA J120019.15-294943.2           814    232.002173    541.236697    243.252890           230           235           536           546           238           247            99  -6.43350e-05   1.67446e-04      0.004398      0.000000             0   5.40756e-05      8.751282      7.894484      4.852266      1.909765      8.990711      5.470033      2.754325      7.985880     -1.000000      0.106474      0.277932      0.345095   5.38046e-04    180.079792    -29.828680   9.57298e+08
    SoFiA J120101.23-295159.9           815     36.560035    492.145132    245.136596            35            39           490           494           243           247            46  -5.14817e-05   1.23544e-04      0.001644      0.000000             0   5.20608e-05      3.703242      2.079302      2.352569      1.606663     11.680383      0.000000      0.000000      0.000000     -1.000000      0.206630      0.229747      0.235293   3.53094e-04    180.255114    -29.866641   9.57354e+08
    SoFiA J120044.13-295204.8           816    116.001051    490.533759    245.439197           115           119           488           492           242           247            27  -1.91246e-05   1.20699e-04   9.02563e-04      0.000000             0   5.35564e-05      4.534068      0.703869      3.603388      1.869662     19.546270      0.000000      0.000000      0.000000     -1.000000      0.397950      0.463510      0.506063   2.78287e-04    180.183866    -29.868012   9.57363e+08
    SoFiA J120052.24-295409.5           817     78.408162    445.944738    244.935016            77            82           443           448           241           247            45  -9.36287e-05   2.03340e-04      0.001732      0.000000             0   5.98658e-05      4.218165      3.501794      4.226305      1.735875    -48.222576      6.615657      0.000000    -51.586477     -1.000000      0.265417      0.344706      0.371901   4.01592e-04    180.217659    -29.902642   9.57348e+08
    SoFiA J115946.52-295442.9           818    383.593017    434.249599    240.212251           381           385           429           434           242           247            31  -1.09164e-04   1.69711e-04   6.44216e-04      0.000000             0   6.81682e-05      2.482596      0.552436      4.732375      1.558717     -3.901912      0.000000      0.000000      0.000000     -1.000000      0.596140      1.967901      2.540648   3.79544e-04    179.943835    -29.911905   9.57206e+08
    SoFiA J115951.92-295723.0           819    358.518046    377.066024    242.016944           355           363           371           382           238           247            95  -1.55524e-04   1.59477e-04      0.003157      0.000000             0   5.34703e-05      8.715254      5.792175      7.252097      2.932838    -29.904089      0.000000      0.000000      0.000000     -1.000000      0.359456      0.479494      0.423123   5.21164e-04    179.966320    -29.956389   9.57261e+08
    SoFiA J120033.85-295728.0           820    163.887974    375.191773    241.841089           160           169           371           381           237           247           201  -8.30918e-05   1.33086e-04      0.003997      0.000000             0   5.40884e-05      9.706613      9.260930      4.543510      2.824737     54.605910      0.000000      0.000000      0.000000     -1.000000      0.338820      0.372829      0.512805   7.66835e-04    180.141043    -29.957776   9.57255e+08
    SoFiA J120025.81-300001.2           821    201.277097    320.517973    240.291901           199           204           319           323           237           247            51  -1.16908e-04   1.74254e-04      0.001935      0.000000             0   5.74305e-05      9.757977      2.929822      2.284927      1.438786    -79.496499      0.000000      0.000000      0.000000     -1.000000      0.269015      0.194146      0.646204   4.10136e-04    180.107524    -30.000331   9.57209e+08
    SoFiA J120028.48-300232.2           822    188.940706    266.588693    241.160306           185           190           263           268           237           247           107  -1.06171e-04   1.79288e-04      0.002286      0.000000             0   5.36863e-05      9.696759      8.967538      2.459333      1.932561    -78.134973      3.818926      0.000000     33.694208     -1.000000      0.391904      0.336439      0.718402   5.55335e-04    180.118653    -30.042267   9.57235e+08
    SoFiA J115946.29-300325.8           823    384.563983    247.469340    244.643832           381           386           244           249           241           247            50  -8.42821e-05   1.21671e-04      0.001467      0.000000             0   5.49960e-05      5.809938      5.506211      3.236554      2.049374    -41.128393      0.000000      0.000000      0.000000     -1.000000      0.398775      0.415318      0.535996   3.88880e-04    179.942880    -30.057178   9.57339e+08
    SoFiA J120048.60-300542.1           824     95.730241    198.623681    239.658039            93            98           196           201           236           247            82  -1.35004e-04   2.06471e-04      0.002433      0.000000             0   4.81545e-05      7.005938      2.232562      3.479200      2.019473    -88.821130      4.730083      1.567204     72.674143     -1.000000      0.233251      0.192907      0.406088   4.36057e-04    180.202509    -30.095027   9.57190e+08
    SoFiA J115852.68-301201.4           825    632.694277     62.966168    244.915952           631           635            60            65           243           247            45  -7.37246e-05   1.59486e-04      0.001770      0.000000             0   5.99791e-05      3.881641      3.135938      2.293892      1.394362    -36.618770      1.486424      0.669512    -47.643972     -1.000000      0.300026      0.299863      0.253240   4.02352e-04    179.719498    -30.200397   9.57347e+08
    SoFiA J115932.23-301255.8           826    449.564517     43.870576    243.091507           448           452            41            46           240           247            70  -1.54363e-04   1.14804e-04      0.001078      0.000000             0   6.08067e-05      7.000000      7.000000      2.460130      1.925232     74.625576      0.000000      0.000000      0.000000     -1.000000      0.535139      0.607608      1.054250   5.08746e-04    179.884284    -30.215495   9.57293e+08
    SoFiA J115946.68-301420.3           827    382.631812     13.739023    241.032248           381           385            11            16           236           247            74  -7.76451e-05   1.45555e-04      0.003376      0.000000             0   5.23270e-05      8.228620      5.994053      2.238183      1.946763    -11.235996      1.944573   1.49012e-08    -40.528098     -1.000000      0.130023      0.143854      0.377325   4.50133e-04    179.944514    -30.238970   9.57231e+08
    SoFiA J120004.36-294843.4           828    300.711245    562.644416    242.757026           298           303           561           567           238           246            69  -1.09429e-04   1.75840e-04      0.003574      0.000000             0   5.20059e-05      4.616447      1.470201      3.425524      1.506562    -31.534210      2.367408      0.753926    -24.884772    180.000000      0.149637      0.148167      0.254438   4.31993e-04    180.018187    -29.812053   9.57283e+08
    SoFiA J115913.25-294950.7           829    538.269470    538.429727    241.943088           534           540           535           541           239           246            37  -3.69229e-05   1.19728e-04      0.001655      0.000000             0   4.94923e-05      7.000000      1.966720      5.019301      1.332456    -51.664660      0.000000      0.000000      0.000000     -1.000000      0.310522      0.306025      0.322062   3.01050e-04    179.805201    -29.830744   9.57258e+08
    SoFiA J115944.67-295034.2           830    392.241882    523.041173    244.175180           390           395           522           527           240           246            73  -7.94490e-05   1.26250e-04      0.001636      0.000000             0   6.12377e-05      4.770987      4.481867      2.764846      1.666726     35.806446      0.000000      0.000000      0.000000     -1.000000      0.408886      0.474649      0.528064   5.23216e-04    179.936119    -29.842841   9.57325e+08
    SoFiA J120046.96-295030.2           831    102.769098    524.316248    241.754970           100           106           521           528           237           246            99  -9.56312e-05   1.64611e-04      0.002995      0.000000             0   5.27321e-05      8.584252      7.316533      4.215679      2.919809     44.957807      5.622595      2.271628     59.321518     -1.000000      0.237371      0.274821      0.429338   5.24677e-04    180.195682    -29.841720   9.57253e+08
    SoFiA J120023.44-295400.4           832    212.150707    449.395795    236.410127           207           216           443           452           233           246           144  -7.61803e-05   1.45566e-04      0.003074      0.000000             0   5.11618e-05      7.709526      2.497964      4.044257      3.679695     32.126079      3.890988      0.000000    -71.906621     -1.000000      0.338668      0.470921      0.466335   6.13942e-04    180.097659    -29.900100   9.57092e+08
    SoFiA J120025.71-295556.6           833    201.631870    407.860651    243.622918           200           204           405           410           242           246            45  -2.68717e-05   1.74530e-04      0.002189      0.000000             0   5.67477e-05      3.863028      3.539392      3.460890      1.629716     33.235962      0.000000      0.000000      0.000000     -1.000000      0.208624      0.205494      0.194727   3.80675e-04    180.107132    -29.932398   9.57309e+08
    SoFiA J115943.36-300122.8           834    398.167980    291.418667    244.070239           395           402           288           294           241           246            60  -9.66687e-05   1.30983e-04      0.002462      0.000000             0   5.99848e-05      4.802785      2.273317      5.262562      2.013013    -59.154955      0.000000      0.000000      0.000000     -1.000000      0.398609      0.292888      0.255917   4.64640e-04    179.930679    -30.022990   9.57322e+08
    SoFiA J115858.08-300144.6           835    608.198286    283.320390    243.764027           607           612           281           286           242           246            57  -6.20682e-05   1.49307e-04      0.001442      0.000000             0   5.61706e-05      3.586565      2.581435      2.554505      2.149517    -45.121884      0.000000      0.000000      0.000000     -1.000000      0.495209      0.325262      0.327335   4.24079e-04    179.741991    -30.029055   9.57313e+08
    SoFiA J120041.41-300205.2           836    128.967143    276.138361    234.397652           126           132           272           278           231           246           171  -1.76848e-04   1.51614e-04      0.002610      0.000000             0   5.15486e-05     10.163119      1.326080      2.933071      2.192082     19.408191      0.000000      0.000000      0.000000     -1.000000      0.328006      0.327560      1.220531   6.74085e-04    180.172526    -30.034780   9.57032e+08
    SoFiA J120046.21-300312.9           837    106.742740    251.922533    245.610202           104           108           251           255           242           246            46  -1.69038e-04   1.24686e-04   5.07528e-04      0.000000             0   4.82930e-05      2.597609      2.274725      2.971779      2.320603     28.408160      0.000000      0.000000      0.000000     -1.000000      0.731651      1.061004      1.166089   3.27539e-04    180.192529    -30.053587   9.57368e+08
    SoFiA J120023.15-300317.3           838    213.651485    250.492214    242.311052           212           217           247           253           236           246           109  -1.29413e-04   1.54571e-04      0.003767      0.000000             0   5.48716e-05      7.137578      3.844701      2.927864      2.620501     27.569432      2.681723      0.378701     69.210010     -1.000000      0.194187      0.219245      0.377357   5.72876e-04    180.096463    -30.054804   9.57269e+08
    SoFiA J120029.55-294559.1           839    183.599702    621.257914    243.169784           180           186           619           626           241           245            57  -1.53205e-04   1.54408e-04      0.001684      0.000000             0   5.60745e-05      4.000000      3.684434      4.675800      1.636131     45.589899      0.000000      0.000000      0.000000     -1.000000      0.362811      0.410371      0.357010   4.23353e-04    180.123111    -29.766408   9.57295e+08
